Employee_ID,Employee_Name,Department,Attendance_Date,Check_In_Time,Check_Out_Time,Attendance_Status,Shift_Type,Location
E1025,Employee_25,HR,26/02/2024,9:6,17:49,Present,Morning,Remote
E1059,Employee_59,Finance,10/01/2024,8:17,16:33,Late,Evening,Remote
E1012,Employee_12,Operations,18/03/2024,,,Absent,Morning,Remote
E1023,Employee_23,IT,01-04-2024,9:57,18:30,Work From Home,Morning,Office
E1052,Employee_52,IT,03-25-2024,,,Absent,Morning,Office
E1021,Employee_21,IT,01/03/2024,,,Absent,Morning,Remote
E1024,Employee_24,IT,03/03/2024,8:19,19:3,Work From Home,Morning,Office
E1007,Employee_7,Operations,20/01/2024,,,Absent,Morning,Remote
E1017,Employee_17,Sales,27/03/2024,11:28,20:31,Work From Home,Evening,Remote
E1054,Employee_54,IT,05/01/2024,10:39,18:14,Present,Evening,Remote
E1056,Employee_56,Finance,03-11-2024,10:25,19:10,Present,Evening,Office
E1020,Employee_20,Finance,13/01/2024,,,Absent,Evening,Office
E1036,Employee_36,Sales,21/01/2024,,,Absent,Evening,Remote
E1028,Employee_28,Sales,2024-02-28,,,Absent,Morning,Remote
E1007,Employee_7,Operations,2024-02-03,11:21,16:25,present,Evening,Office
E1030,Employee_30,Finance,22/01/2024,11:47,18:36,Present,Evening,Remote
E1026,Employee_26,Sales,2024-03-27,,,Absent,Morning,Remote
E1058,Employee_58,Operations,01-22-2024,10:52,17:40,Work From Home,Evening,Office
E1022,Employee_22,Operations,01-02-2024,9:53,18:38,Late,Morning,Remote
E1030,Employee_30,IT,02-05-2024,10:12,17:29,Work From Home,Morning,Remote
E1004,Employee_4,Finance,2024-01-01,,,Absent,Evening,Office
E1004,Employee_4,Sales,01-11-2024,10:19,17:23,Present,Evening,Remote
E1025,Employee_25,IT,2024-01-30,10:45,16:30,Present,Evening,Office
E1022,Employee_22,IT,2024-03-27,9:12,19:5,present,Morning,Office
E1050,Employee_50,Operations,29/01/2024,,,Absent,Evening,Remote
E1043,Employee_43,HR,2024-03-05,,,Absent,Evening,Remote
E1031,Employee_31,IT,02-04-2024,9:4,19:28,Work From Home,Evening,Office
E1038,Employee_38,IT,15/03/2024,10:41,20:47,Late,Morning,Remote
E1017,Employee_17,Operations,2024-01-18,8:15,17:20,Late,Evening,Remote
E1012,Employee_12,Operations,04/03/2024,,,Absent,Evening,Remote
E1037,Employee_37,Finance,17/02/2024,8:16,18:38,Work From Home,Evening,Office
E1025,Employee_25,IT,03-02-2024,,,Absent,Morning,Remote
E1027,Employee_27,IT,2024-02-06,,,Absent,Evening,Office
E1057,Employee_57,Finance,27/01/2024,,,Absent,Evening,Office
E1052,Employee_52,Finance,03-20-2024,,,Absent,Morning,Remote
E1003,Employee_3,Finance,02-04-2024,10:38,16:29,Work From Home,Morning,Remote
E1048,Employee_48,Sales,2024-03-23,8:16,20:24,Present,Morning,Remote
E1059,Employee_59,IT,10/03/2024,9:45,17:35,Present,Evening,Remote
E1040,Employee_40,IT,02-15-2024,11:5,17:18,Present,Evening,Office
E1029,Employee_29,Operations,17/02/2024,9:37,20:0,Present,Morning,Office
E1011,Employee_11,Operations,2024-01-24,11:14,17:57,Work From Home,Evening,Remote
E1023,Employee_23,Operations,01-10-2024,11:19,17:28,Work From Home,Morning,Office
E1055,Employee_55,IT,02/02/2024,8:47,16:6,late,Morning,Office
E1015,Employee_15,Finance,2024-03-11,10:24,17:23,Present,Morning,Remote
E1007,Employee_7,Finance,03-04-2024,11:3,19:39,Present,Morning,Office
E1051,Employee_51,Sales,13/01/2024,8:11,18:34,Work From Home,Evening,Office
E1054,Employee_54,HR  ,25/01/2024,8:5,20:23,Present,Evening,Office
E1007,Employee_7,Operations,2024-01-21,,,Absent,Evening,Office
E1007,Employee_7,Finance,28/02/2024,10:21,20:35,Present,Evening,Remote
E1021,Employee_21,Finance,13/03/2024,8:37,18:15,Late,Evening,Remote
E1030,Employee_30,Operations  ,2024-03-08,9:41,18:26,Late,Evening,Remote
E1001,Employee_1,HR,02/02/2024,,,Absent,Morning,Office
E1006,Employee_6,Operations,02-27-2024,,,Absent,Morning,Office
E1013,Employee_13,Sales,2024-02-13,,,Absent,Evening,Office
E1059,Employee_59,Sales,2024-03-25,9:57,19:26,Present,Evening,Remote
E1047,Employee_47,Finance,03-30-2024,10:12,17:3,Late,Evening,Remote
E1055,Employee_55,IT,2024-01-03,10:14,17:0,Late,Morning,Remote
E1046,Employee_46,IT,01-30-2024,9:19,16:53,Late,Evening,Office
E1029,Employee_29,HR,2024-03-18,8:58,18:48,work from home,Evening,Office
E1037,Employee_37,Operations,16/02/2024,11:39,18:20,Present,Evening,Remote
E1025,Employee_25,Operations,03-18-2024,11:7,20:41,Late,Morning,Remote
E1016,Employee_16,HR,02-14-2024,,,Absent,Evening,Remote
E1027,Employee_27,IT,14/01/2024,8:38,18:41,Present,Morning,Remote
E1053,Employee_53,Sales,2024-01-18,11:4,16:26,Late,Morning,Remote
E1046,Employee_46,Finance,05/01/2024,8:10,19:4,Work From Home,Evening,Remote
E1008,Employee_8,Sales,24/02/2024,,,Absent,Morning,Office
E1004,Employee_4,Operations,01-01-2024,11:33,19:15,Present,Evening,Remote
E1036,Employee_36,Finance,02-27-2024,,,Absent,Evening,Office
E1015,Employee_15,Finance,2024-03-25,8:20,18:6,Present,Morning,Remote
E1042,Employee_42,Finance,17/03/2024,8:26,18:53,Work From Home,Evening,Office
E1037,Employee_37,Finance,13/01/2024,,,Absent,Morning,Office
E1044,Employee_44,HR,02-28-2024,9:49,17:5,Work From Home,Morning,Office
E1057,Employee_57,IT,02-19-2024,,,Absent,Morning,Remote
E1057,Employee_57,Operations,25/01/2024,,,Absent,Morning,Remote
E1041,Employee_41,IT,01-23-2024,11:40,18:58,Present,Evening,Remote
E1032,Employee_32,HR,2024-03-27,10:19,16:19,Present,Evening,Office
E1009,Employee_9,Finance,2024-03-01,9:43,18:9,Work From Home,Morning,Office
E1023,Employee_23,IT,16/02/2024,,,Absent,Evening,Remote
E1031,Employee_31,Sales,09/01/2024,10:28,18:34,work from home,Morning,Office
E1047,Employee_47,HR,2024-01-22,,,Absent,Morning,Remote
E1037,Employee_37,IT  ,03-11-2024,8:48,16:51,Late,Morning,Office
E1058,Employee_58,Sales,29/01/2024,11:58,16:28,Work From Home,Morning,Office
E1028,Employee_28,Sales,2024-02-17,8:58,17:28,Present,Morning,Office
E1021,Employee_21,Operations,2024-02-29,,,Absent,Evening,Office
E1048,Employee_48,Sales,03-20-2024,,,Absent,Evening,Office
E1057,Employee_57,Operations,07/02/2024,,,Absent,Evening,Office
E1047,Employee_47,HR,03-25-2024,8:55,19:44,Late,Evening,Office
E1048,Employee_48,Operations,2024-03-24,11:6,16:0,Present,Morning,Office
E1010,Employee_10,HR,2024-03-02,9:29,19:0,Present,Morning,Remote
E1004,Employee_4,Finance,03-29-2024,,,Absent,Morning,Office
E1043,Employee_43,Operations,2024-01-24,8:14,17:30,Work From Home,Evening,Office
E1044,Employee_44,Finance  ,13/02/2024,10:57,19:20,Work From Home,Evening,Remote
E1007,Employee_7,IT,25/02/2024,,,absent,Morning,Remote
E1041,Employee_41,Finance,22/01/2024,9:36,16:17,Work From Home,Evening,Remote
E1017,Employee_17,HR,01-11-2024,,,Absent,Evening,Office
E1020,Employee_20,Operations,01-28-2024,9:1,20:4,Work From Home,Evening,Office
E1054,Employee_54,HR,27/02/2024,,,Absent,Morning,Office
E1000,Employee_0,Sales,2024-02-09,11:51,17:53,Late,Evening,Remote
E1056,Employee_56,HR,2024-02-05,11:43,20:33,Work From Home,Evening,Office
E1049,Employee_49,Finance,03-09-2024,11:6,19:33,Present,Evening,Remote
E1049,Employee_49,IT,2024-03-02,8:33,19:21,Present,Morning,Office
E1013,Employee_13,IT,01-30-2024,10:49,19:54,Work From Home,Evening,Office
E1029,Employee_29,Finance  ,24/02/2024,8:48,20:55,Work From Home,Morning,Office
E1048,Employee_48,HR,09/02/2024,,,Absent,Morning,Office
E1005,Employee_5,HR,03/03/2024,11:29,20:49,Present,Morning,Office
E1015,Employee_15,IT,03-30-2024,,,Absent,Morning,Remote
E1034,Employee_34,Finance,24/03/2024,11:35,17:29,Late,Evening,Remote
E1036,Employee_36,IT,2024-02-11,9:22,18:11,Work From Home,Evening,Office
E1041,Employee_41,Sales,06/02/2024,10:24,19:29,Work From Home,Morning,Remote
E1014,Employee_14,IT,2024-02-02,10:44,19:57,Late,Morning,Remote
E1009,Employee_9,Finance,04/03/2024,,,Absent,Evening,Remote
E1052,Employee_52,IT,2024-03-18,10:39,17:44,Present,Morning,Remote
E1047,Employee_47,IT,02-18-2024,9:34,17:31,Late,Morning,Office
E1019,Employee_19,IT,02-13-2024,9:22,17:9,Late,Morning,Office
E1014,Employee_14,HR,01-17-2024,,,Absent,Evening,Remote
E1059,Employee_59,HR,26/01/2024,8:46,17:23,Work From Home,Evening,Remote
E1049,Employee_49,Sales,03-28-2024,10:16,18:38,,Evening,Remote
E1008,Employee_8,Finance,27/03/2024,10:30,16:25,Late,Morning,Office
E1049,Employee_49,Operations,25/01/2024,,,Absent,Morning,Remote
E1047,Employee_47,Finance,25/01/2024,9:2,17:55,Work From Home,Morning,Remote
E1010,Employee_10,Finance,03-05-2024,9:42,20:47,Work From Home,Morning,Remote
E1027,Employee_27,Sales,02-18-2024,11:40,19:44,Late,Morning,Remote
E1008,Employee_8,Finance,01-15-2024,8:19,20:52,Present,Evening,Remote
E1023,Employee_23,Sales,2024-03-06,10:13,20:34,Work From Home,Morning,Remote
E1011,Employee_11,Sales,02-17-2024,10:19,20:21,Late,Morning,Office
E1038,Employee_38,Sales,19/03/2024,8:39,18:33,Present,Evening,Office
E1036,Employee_36,Finance,03-15-2024,10:26,19:19,Late,Evening,Office
E1037,Employee_37,Sales,01-04-2024,9:19,19:45,Late,Morning,Office
E1012,Employee_12,Operations,11/01/2024,10:3,20:35,Late,Morning,Office
E1012,Employee_12,HR,2024-02-20,11:40,18:31,Work From Home,Morning,Office
E1027,Employee_27,Operations,02-01-2024,11:39,20:2,Late,Morning,Office
E1028,Employee_28,Finance,2024-02-14,,,Absent,Evening,Office
E1011,Employee_11,Finance,03-27-2024,9:56,17:37,Late,Morning,Remote
E1004,Employee_4,Sales,02-20-2024,,,Absent,Morning,Office
E1018,Employee_18,IT,03-07-2024,,,Absent,Evening,Remote
E1042,Employee_42,HR,2024-02-10,,,Absent,Morning,Remote
E1040,Employee_40,HR,03/02/2024,11:13,17:26,Work From Home,Morning,Office
E1020,Employee_20,Finance,09/01/2024,8:41,20:1,Work From Home,Morning,Office
E1034,Employee_34,IT,2024-01-09,8:35,19:27,Late,Evening,Remote
E1050,Employee_50,Finance,2024-01-06,9:17,17:21,Work From Home,Morning,Office
E1037,Employee_37,HR,2024-03-18,9:55,18:44,Late,Morning,Remote
E1039,Employee_39,HR,02/03/2024,,,Absent,Evening,Office
E1008,Employee_8,Finance,01-15-2024,11:17,16:30,Late,Morning,Remote
E1000,Employee_0,Operations,01/03/2024,8:45,20:47,Present,Evening,Office
E1000,Employee_0,HR,02-02-2024,10:0,20:21,,Evening,Remote
E1052,Employee_52,IT,2024-03-03,,,Absent,Morning,Office
E1002,Employee_2,Finance,23/02/2024,10:38,17:52,Work From Home,Morning,Office
E1044,Employee_44,Finance,01/01/2024,9:47,19:28,Present,Morning,Office
E1041,Employee_41,HR,03-18-2024,9:14,20:21,Work From Home,Morning,Remote
E1047,Employee_47,HR,10/02/2024,11:53,16:15,Present,Morning,Office
E1041,Employee_41,Finance,02/01/2024,11:42,16:10,Late,Evening,Remote
E1059,Employee_59,Operations,2024-03-29,,,Absent,Morning,Office
E1051,Employee_51,Sales,2024-01-20,10:1,17:2,Work From Home,Morning,Remote
E1025,Employee_25,Operations,21/02/2024,11:46,17:32,Present,Evening,Remote
E1035,Employee_35,Operations,2024-03-24,8:15,19:28,Present,Morning,Office
E1018,Employee_18,Sales,03-20-2024,10:25,18:35,Work From Home,Morning,Office
E1052,Employee_52,Operations,03-23-2024,,,Absent,Morning,Remote
E1048,Employee_48,Sales,03-19-2024,9:12,20:28,Work From Home,Evening,Office
E1046,Employee_46,Operations,2024-03-01,11:52,19:51,Late,Morning,Remote
E1033,Employee_33,HR,06/02/2024,8:3,17:49,Late,Evening,Office
E1036,Employee_36,HR,2024-03-11,11:3,19:50,Late,Morning,Office
E1054,Employee_54,IT,02-22-2024,11:11,18:17,Present,Morning,Remote
E1006,Employee_6,Finance,02-19-2024,11:19,17:46,Work From Home,Morning,Office
E1027,Employee_27,Finance,01-04-2024,,,Absent,Morning,Office
E1021,Employee_21,Operations,01-31-2024,10:57,19:28,Present,Evening,Remote
E1039,Employee_39,HR,2024-03-19,9:38,17:7,present,Morning,Office
E1000,Employee_0,Finance,03-09-2024,8:6,18:34,Work From Home,Evening,Office
E1058,Employee_58,HR,03-30-2024,,,Absent,Evening,Office
E1044,Employee_44,Finance,2024-03-18,11:22,16:25,Present,Evening,Office
E1024,Employee_24,Operations,2024-03-20,9:59,20:45,Present,Evening,Remote
E1048,Employee_48,Operations,27/02/2024,,,Absent,Morning,Office
E1002,Employee_2,IT,03-14-2024,8:14,18:58,Late,Morning,Remote
E1050,Employee_50,Finance,2024-01-16,9:1,20:47,present,Morning,Remote
E1001,Employee_1,IT,02-19-2024,8:8,19:16,Work From Home,Evening,Office
E1016,Employee_16,Sales,24/03/2024,9:49,17:10,Work From Home,Evening,Office
E1021,Employee_21,HR,20/03/2024,10:56,18:23,Work From Home,Morning,Remote
E1003,Employee_3,Sales,26/02/2024,8:31,20:18,Work From Home,Morning,Remote
E1043,Employee_43,Operations,28/01/2024,11:13,18:1,Late,Morning,Office
E1050,Employee_50,HR,03-01-2024,8:9,19:38,Present,Evening,Office
E1005,Employee_5,IT,02-28-2024,11:52,16:13,Late,Morning,Office
E1050,Employee_50,IT,2024-02-14,8:46,20:3,Late,Evening,Office
E1056,Employee_56,Finance,02-15-2024,,,Absent,Evening,Office
E1031,Employee_31,IT,29/01/2024,11:47,20:33,Present,Evening,Office
E1008,Employee_8,Finance,09/02/2024,,,Absent,Evening,Office
E1059,Employee_59,IT,2024-01-23,8:19,20:18,Work From Home,Evening,Remote
E1053,Employee_53,Operations,20/02/2024,10:3,16:56,Present,Morning,Office
E1026,Employee_26,Finance,23/01/2024,8:44,17:49,Late,Morning,Office
E1031,Employee_31,IT,03-14-2024,8:36,18:58,Work From Home,Evening,Remote
E1004,Employee_4,Finance,03-03-2024,9:0,20:15,Present,Morning,Office
E1037,Employee_37,HR,16/01/2024,9:3,17:13,Work From Home,Evening,Remote
E1040,Employee_40,Sales,2024-02-03,,,Absent,Morning,Remote
E1001,Employee_1,Finance,2024-01-01,9:8,16:47,Work From Home,Evening,Remote
E1026,Employee_26,HR,02-14-2024,,,Absent,Evening,Office
E1052,Employee_52,IT,11/03/2024,11:9,20:2,,Morning,Remote
E1030,Employee_30,IT,19/03/2024,9:38,19:21,Present,Morning,Office
E1051,Employee_51,Operations,20/03/2024,9:11,16:27,Late,Morning,Remote
E1026,Employee_26,HR,19/03/2024,9:31,16:36,Work From Home,Morning,Office
E1024,Employee_24,HR,19/02/2024,8:50,17:12,Present,Morning,Office
E1014,Employee_14,Operations,18/01/2024,11:36,16:34,Work From Home,Evening,Office
E1017,Employee_17,HR,2024-03-02,9:36,17:20,Work From Home,Morning,Remote
E1018,Employee_18,IT  ,03-23-2024,9:29,19:56,Late,Morning,Remote
E1024,Employee_24,Operations,03-01-2024,,,Absent,Evening,Office
E1007,Employee_7,Operations,2024-03-26,11:13,19:46,Late,Evening,Remote
E1019,Employee_19,Sales,2024-03-01,10:1,17:8,,Evening,Office
E1054,Employee_54,Operations,14/02/2024,10:30,17:19,Present,Evening,Office
E1002,Employee_2,Finance,2024-02-24,10:51,20:42,Work From Home,Morning,Office
E1007,Employee_7,Operations,2024-02-24,,,Absent,Morning,Office
E1025,Employee_25,Operations,02-11-2024,8:3,19:46,Late,Morning,Remote
E1044,Employee_44,Finance,15/03/2024,8:10,16:53,Late,Evening,Remote
E1027,Employee_27,IT,01-15-2024,10:5,18:14,Present,Evening,Office
E1035,Employee_35,Sales,01-19-2024,10:8,19:42,Present,Evening,Remote
E1015,Employee_15,Sales,2024-02-22,9:9,18:46,Present,Morning,Remote
E1044,Employee_44,IT,2024-03-17,9:8,20:15,Late,Evening,Remote
E1007,Employee_7,Operations,2024-02-08,11:52,20:23,Present,Evening,Remote
E1048,Employee_48,Sales  ,04/02/2024,9:27,16:55,Present,Evening,Remote
E1039,Employee_39,Sales,02-04-2024,,,Absent,Evening,Remote
E1031,Employee_31,HR,02/02/2024,,,Absent,Evening,Remote
E1039,Employee_39,HR,10/03/2024,11:42,20:32,Present,Evening,Remote
E1024,Employee_24,IT,10/03/2024,,,Absent,Morning,Remote
E1005,Employee_5,Operations,03/01/2024,,,Absent,Morning,Remote
E1009,Employee_9,HR,02-22-2024,9:55,16:35,Late,Evening,Office
E1052,Employee_52,Sales,2024-03-10,,,Absent,Morning,Remote
E1012,Employee_12,Operations,2024-03-06,,,Absent,Morning,Remote
E1040,Employee_40,Sales,14/01/2024,9:2,19:40,,Evening,Remote
E1014,Employee_14,HR,01-09-2024,8:14,17:34,Late,Evening,Remote
E1042,Employee_42,Operations,2024-03-13,,,Absent,Evening,Remote
E1029,Employee_29,HR,03-28-2024,10:27,19:48,Present,Morning,Remote
E1020,Employee_20,Operations,2024-02-17,10:22,17:33,Present,Morning,Office
E1013,Employee_13,Finance,03-28-2024,9:40,19:32,Work From Home,Evening,Office
E1044,Employee_44,HR,2024-01-24,9:59,20:37,Late,Evening,Office
E1021,Employee_21,Operations,2024-02-16,9:51,16:54,Late,Morning,Office
E1022,Employee_22,HR,13/01/2024,11:41,17:17,,Evening,Remote
E1021,Employee_21,Finance,23/01/2024,11:45,19:38,Late,Evening,Remote
E1054,Employee_54,Finance,2024-03-24,9:6,18:22,Work From Home,Evening,Office
E1036,Employee_36,Sales,03-15-2024,11:28,16:16,Late,Morning,Office
E1009,Employee_9,HR,19/02/2024,,,Absent,Morning,Office
E1025,Employee_25,Sales  ,2024-02-24,,,Absent,Morning,Remote
E1023,Employee_23,IT,2024-03-08,,,Absent,Evening,Office
E1058,Employee_58,Operations,2024-01-17,,,Absent,Evening,Remote
E1057,Employee_57,Finance,2024-03-10,,,Absent,Morning,Office
E1023,Employee_23,Finance,03-08-2024,,,Absent,Morning,Office
E1007,Employee_7,Operations,02-07-2024,10:36,19:29,Work From Home,Evening,Office
E1046,Employee_46,HR,02-05-2024,8:34,20:48,Work From Home,Morning,Remote
E1010,Employee_10,Operations,03-27-2024,9:12,19:41,present,Morning,Office
E1025,Employee_25,Sales  ,01-15-2024,10:54,17:46,Work From Home,Morning,Remote
E1003,Employee_3,Operations,01-22-2024,,,Absent,Morning,Remote
E1053,Employee_53,HR,02/02/2024,8:45,18:56,Work From Home,Evening,Office
E1052,Employee_52,HR  ,03-18-2024,,,Absent,Morning,Office
E1014,Employee_14,Finance,27/02/2024,9:12,16:12,Present,Evening,Remote
E1028,Employee_28,Operations,01-03-2024,10:20,16:23,Work From Home,Morning,Office
E1020,Employee_20,Operations,08/01/2024,,,Absent,Evening,Office
E1045,Employee_45,HR,01-05-2024,,,Absent,Morning,Office
E1017,Employee_17,HR,02-08-2024,9:46,18:17,Late,Evening,Office
E1020,Employee_20,Sales,01-19-2024,11:57,19:36,Work From Home,Evening,Remote
E1035,Employee_35,Sales,2024-03-02,,,Absent,Morning,Office
E1032,Employee_32,Sales,2024-02-27,10:46,16:36,Work From Home,Morning,Remote
E1023,Employee_23,IT,2024-02-24,8:44,17:22,work from home,Morning,Office
E1046,Employee_46,Finance,2024-03-22,,,Absent,Evening,Remote
E1046,Employee_46,Operations,02-21-2024,8:26,18:30,Work From Home,Morning,Office
E1056,Employee_56,Sales,12/03/2024,11:15,16:20,Late,Morning,Remote
E1044,Employee_44,HR,08/01/2024,,,Absent,Evening,Remote
E1006,Employee_6,Finance,01-29-2024,9:54,19:53,Present,Evening,Remote
E1027,Employee_27,Finance,03-26-2024,8:9,17:27,Present,Morning,Remote
E1025,Employee_25,HR,23/03/2024,10:23,18:50,Late,Evening,Remote
E1025,Employee_25,HR,03-02-2024,8:25,20:27,Work From Home,Morning,Office
E1026,Employee_26,HR,07/01/2024,11:14,19:23,Work From Home,Evening,Remote
E1039,Employee_39,HR,02-10-2024,8:29,20:11,Present,Morning,Remote
E1016,Employee_16,Finance,04/01/2024,8:17,19:24,Late,Evening,Office
E1023,Employee_23,HR,02-14-2024,9:43,17:45,Work From Home,Evening,Office
E1025,Employee_25,Operations  ,02-05-2024,,,Absent,Morning,Remote
E1020,Employee_20,Finance,01-03-2024,,,Absent,Evening,Office
E1001,Employee_1,HR,27/02/2024,10:39,18:33,Work From Home,Evening,Remote
E1051,Employee_51,IT,29/03/2024,,,Absent,Morning,Office
E1002,Employee_2,HR,2024-03-28,9:10,18:38,Work From Home,Morning,Remote
E1038,Employee_38,Sales,01-18-2024,8:5,20:57,Present,Evening,Office
E1005,Employee_5,Sales,01-09-2024,9:20,17:7,Present,Morning,Office
E1038,Employee_38,IT,2024-01-31,8:20,18:20,Present,Evening,Remote
E1008,Employee_8,HR,11/01/2024,8:10,19:22,Present,Evening,Office
E1050,Employee_50,Operations,25/03/2024,10:17,20:28,Late,Morning,Office
E1018,Employee_18,HR,02-07-2024,11:24,20:35,Work From Home,Morning,Remote
E1031,Employee_31,Operations,26/01/2024,10:18,20:19,Late,Morning,Office
E1022,Employee_22,Sales,2024-03-04,8:3,20:43,Work From Home,Morning,Remote
E1041,Employee_41,Sales,01-11-2024,8:44,19:25,Work From Home,Evening,Office
E1025,Employee_25,Operations,17/01/2024,9:29,17:35,work from home,Morning,Office
E1021,Employee_21,Sales,26/03/2024,,,Absent,Evening,Office
E1017,Employee_17,Operations,01-23-2024,,,Absent,Morning,Remote
E1008,Employee_8,Finance,2024-02-12,10:15,16:11,Work From Home,Evening,Remote
E1039,Employee_39,IT,2024-02-23,8:57,19:50,Present,Morning,Remote
E1043,Employee_43,Finance,12/01/2024,8:2,19:11,Late,Morning,Remote
E1054,Employee_54,Finance,03-19-2024,8:4,20:40,Late,Morning,Office
E1026,Employee_26,Finance,02-09-2024,,,Absent,Evening,Office
E1002,Employee_2,IT,01/02/2024,8:3,17:2,Present,Evening,Remote
E1028,Employee_28,Operations,2024-01-29,10:21,19:5,Present,Evening,Office
E1022,Employee_22,IT,17/02/2024,11:39,17:13,Present,Morning,Office
E1005,Employee_5,Sales  ,03-03-2024,,,Absent,Morning,Office
E1034,Employee_34,Operations,2024-02-25,10:17,19:53,Late,Morning,Remote
E1039,Employee_39,IT,2024-02-21,8:23,20:51,Late,Evening,Office
E1038,Employee_38,Sales,02-25-2024,8:31,16:49,Work From Home,Morning,Remote
E1012,Employee_12,Operations,2024-03-28,,,Absent,Evening,Remote
E1046,Employee_46,Finance,21/03/2024,,,Absent,Morning,Office
E1011,Employee_11,Finance,01/01/2024,9:12,20:20,Present,Evening,Office
E1051,Employee_51,Finance,17/02/2024,8:42,16:36,Present,Evening,Office
E1000,Employee_0,IT,04/01/2024,9:20,20:18,Late,Evening,Office
E1026,Employee_26,IT,01-20-2024,,,absent,Morning,Remote
E1020,Employee_20,Finance,30/03/2024,8:6,20:45,Work From Home,Morning,Office
E1019,Employee_19,Finance,2024-01-10,10:44,16:13,Present,Morning,Remote
E1018,Employee_18,IT,2024-01-15,9:51,19:26,work from home,Morning,Office
E1027,Employee_27,Finance,02/03/2024,,,Absent,Evening,Remote
E1000,Employee_0,HR,2024-03-17,11:2,17:22,Late,Evening,Remote
E1046,Employee_46,Operations,10/01/2024,11:34,16:33,Late,Evening,Office
E1023,Employee_23,Sales,2024-03-09,10:48,16:11,Late,Morning,Remote
E1045,Employee_45,HR,01-09-2024,9:54,19:8,Late,Evening,Office
E1006,Employee_6,HR,2024-03-13,10:9,17:54,Work From Home,Evening,Office
E1005,Employee_5,Finance,02-21-2024,,,Absent,Morning,Office
E1034,Employee_34,IT,01-28-2024,11:46,19:30,Late,Morning,Office
E1035,Employee_35,Sales,01-11-2024,9:18,20:54,Late,Evening,Office
E1038,Employee_38,Finance,19/02/2024,11:48,19:10,Late,Evening,Remote
E1046,Employee_46,HR,2024-03-06,10:28,19:50,Work From Home,Evening,Office
E1041,Employee_41,IT,01-10-2024,,,Absent,Evening,Remote
E1055,Employee_55,HR,03-27-2024,,,Absent,Morning,Office
E1032,Employee_32,Operations,2024-01-31,10:38,19:28,Late,Evening,Office
E1057,Employee_57,Operations  ,02-22-2024,10:9,19:50,work from home,Morning,Office
E1013,Employee_13,Sales,2024-03-05,10:48,19:17,Work From Home,Evening,Office
E1051,Employee_51,Sales,03-16-2024,,,Absent,Evening,Office
E1018,Employee_18,HR,24/03/2024,,,Absent,Evening,Office
E1034,Employee_34,Finance,02-25-2024,8:2,16:54,Present,Evening,Office
E1013,Employee_13,HR,02-01-2024,,,Absent,Evening,Office
E1043,Employee_43,Operations,01-27-2024,11:9,18:11,Work From Home,Evening,Remote
E1026,Employee_26,Operations,2024-02-18,,,Absent,Morning,Office
E1052,Employee_52,Operations,02/01/2024,10:4,18:23,Late,Morning,Remote
E1052,Employee_52,HR,18/01/2024,11:31,18:23,Work From Home,Morning,Office
E1012,Employee_12,Sales,2024-02-27,8:46,18:58,Late,Evening,Office
E1011,Employee_11,Operations,2024-02-12,11:53,19:36,Present,Evening,Remote
E1047,Employee_47,Operations,2024-01-04,10:49,19:39,Late,Morning,Office
E1048,Employee_48,Sales,2024-03-11,10:53,17:52,Late,Morning,Remote
E1014,Employee_14,Finance,2024-03-18,10:51,18:4,Work From Home,Evening,Office
E1047,Employee_47,IT,2024-01-16,11:54,20:23,Work From Home,Evening,Office
E1054,Employee_54,Sales  ,2024-02-17,8:3,17:41,Work From Home,Evening,Remote
E1004,Employee_4,HR,12/03/2024,8:14,19:47,Work From Home,Evening,Office
E1055,Employee_55,Operations,2024-03-30,11:25,17:13,Present,Evening,Office
E1031,Employee_31,Operations,10/03/2024,11:40,20:40,Present,Evening,Office
E1019,Employee_19,IT,2024-03-12,11:10,16:28,Present,Evening,Remote
E1014,Employee_14,HR,27/02/2024,9:27,18:13,Present,Morning,Office
E1021,Employee_21,Operations,02-01-2024,11:6,17:11,Late,Morning,Remote
E1017,Employee_17,IT,03-17-2024,10:33,16:44,Late,Morning,Remote
E1015,Employee_15,IT,2024-02-20,11:36,19:5,Late,Morning,Office
E1022,Employee_22,IT  ,03-13-2024,9:18,17:50,Work From Home,Morning,Office
E1012,Employee_12,Sales,03-28-2024,,,Absent,Evening,Remote
E1006,Employee_6,Finance,10/03/2024,11:22,19:30,Work From Home,Evening,Remote
E1032,Employee_32,IT,03-09-2024,,,Absent,Morning,Office
E1024,Employee_24,Finance,27/01/2024,11:15,16:58,Late,Morning,Remote
E1038,Employee_38,Sales,2024-03-10,10:8,19:11,Work From Home,Morning,Remote
E1054,Employee_54,Sales,2024-01-17,10:35,18:22,Late,Morning,Office
E1052,Employee_52,Sales,2024-03-14,10:49,19:36,Present,Morning,Remote
E1042,Employee_42,IT,2024-02-16,9:44,20:16,Work From Home,Morning,Office
E1040,Employee_40,Sales,03-08-2024,10:40,19:37,Work From Home,Evening,Remote
E1045,Employee_45,Sales,2024-02-02,9:39,18:13,Work From Home,Evening,Remote
E1011,Employee_11,Operations,2024-02-10,10:24,16:2,Work From Home,Evening,Office
E1017,Employee_17,Sales,02-13-2024,11:14,19:39,Late,Morning,Office
E1025,Employee_25,Finance,26/03/2024,,,Absent,Morning,Remote
E1010,Employee_10,Operations,2024-01-08,8:40,18:58,,Evening,Remote
